Date/Time,Unit,Value
7/7/11 1:09:01 PM,C,28.144
7/7/11 2:09:01 PM,C,28.144
7/7/11 3:09:01 PM,C,30.142
7/7/11 4:09:01 PM,C,31.64
7/7/11 5:09:01 PM,C,31.141
7/7/11 6:09:01 PM,C,34.635
7/7/11 7:09:01 PM,C,31.64
7/7/11 8:09:01 PM,C,28.144
7/7/11 9:09:01 PM,C,24.144
7/7/11 10:09:01 PM,C,22.644
7/7/11 11:09:01 PM,C,21.643
7/8/11 12:09:01 AM,C,21.643
7/8/11 1:09:01 AM,C,21.143
7/8/11 2:09:01 AM,C,20.642
7/8/11 3:09:01 AM,C,20.642
7/8/11 4:09:01 AM,C,20.142
7/8/11 5:09:01 AM,C,19.641
7/8/11 6:09:01 AM,C,19.641
7/8/11 7:09:01 AM,C,19.14
7/8/11 8:09:01 AM,C,20.142
7/8/11 9:09:01 AM,C,21.643
7/8/11 10:09:01 AM,C,24.144
7/8/11 11:09:01 AM,C,27.144
7/8/11 12:09:01 PM,C,27.644
7/8/11 1:09:01 PM,C,29.143
7/8/11 2:09:01 PM,C,29.642
7/8/11 3:09:01 PM,C,30.641
7/8/11 4:09:01 PM,C,30.641
7/8/11 5:09:01 PM,C,32.638
7/8/11 6:09:01 PM,C,34.136
7/8/11 7:09:01 PM,C,31.141
7/8/11 8:09:01 PM,C,27.644
7/8/11 9:09:01 PM,C,24.644
7/8/11 10:09:01 PM,C,23.144
7/8/11 11:09:01 PM,C,22.143
7/9/11 12:09:01 AM,C,21.143
7/9/11 1:09:01 AM,C,20.642
7/9/11 2:09:01 AM,C,20.142
7/9/11 3:09:01 AM,C,19.641
7/9/11 4:09:01 AM,C,19.641
7/9/11 5:09:01 AM,C,19.14
7/9/11 6:09:01 AM,C,19.14
7/9/11 7:09:01 AM,C,19.14
7/9/11 8:09:01 AM,C,19.641
7/9/11 9:09:01 AM,C,21.143
7/9/11 10:09:01 AM,C,23.144
7/9/11 11:09:01 AM,C,25.645
7/9/11 12:09:01 PM,C,27.644
7/9/11 1:09:01 PM,C,28.144
7/9/11 2:09:01 PM,C,29.143
7/9/11 3:09:01 PM,C,30.641
7/9/11 4:09:01 PM,C,33.138
7/9/11 5:09:01 PM,C,33.637
7/9/11 6:09:01 PM,C,32.638
7/9/11 7:09:01 PM,C,30.641
7/9/11 8:09:01 PM,C,27.644
7/9/11 9:09:01 PM,C,24.144
7/9/11 10:09:01 PM,C,22.644
7/9/11 11:09:01 PM,C,21.643
7/10/11 12:09:01 AM,C,21.143
7/10/11 1:09:01 AM,C,20.142
7/10/11 2:09:01 AM,C,18.64
7/10/11 3:09:01 AM,C,18.139
7/10/11 4:09:01 AM,C,19.14
7/10/11 5:09:01 AM,C,19.641
7/10/11 6:09:01 AM,C,18.139
7/10/11 7:09:01 AM,C,18.139
7/10/11 8:09:01 AM,C,18.64
7/10/11 9:09:01 AM,C,19.14
7/10/11 10:09:01 AM,C,22.644
7/10/11 11:09:01 AM,C,25.645
7/10/11 12:09:01 PM,C,26.144
7/10/11 1:09:01 PM,C,25.645
7/10/11 2:09:01 PM,C,27.144
7/10/11 3:09:01 PM,C,29.143
7/10/11 4:09:01 PM,C,27.644
7/10/11 5:09:01 PM,C,30.641
7/10/11 6:09:01 PM,C,32.638
7/10/11 7:09:01 PM,C,31.141
7/10/11 8:09:01 PM,C,26.644
7/10/11 9:09:01 PM,C,22.644
7/10/11 10:09:01 PM,C,21.143
7/10/11 11:09:01 PM,C,20.142
7/11/11 12:09:01 AM,C,19.14
7/11/11 1:09:01 AM,C,18.64
7/11/11 2:09:01 AM,C,17.638
7/11/11 3:09:01 AM,C,17.638
7/11/11 4:09:01 AM,C,18.139
7/11/11 5:09:01 AM,C,18.64
7/11/11 6:09:01 AM,C,19.14
7/11/11 7:09:01 AM,C,19.14
7/11/11 8:09:01 AM,C,19.14
7/11/11 9:09:01 AM,C,19.641
7/11/11 10:09:01 AM,C,21.143
7/11/11 11:09:01 AM,C,24.144
7/11/11 12:09:01 PM,C,25.145
7/11/11 1:09:01 PM,C,24.644
7/11/11 2:09:01 PM,C,25.645
7/11/11 3:09:01 PM,C,23.144
7/11/11 4:09:01 PM,C,16.636
7/11/11 5:09:01 PM,C,22.644
7/11/11 6:09:01 PM,C,32.139
7/11/11 7:09:01 PM,C,28.144
7/11/11 8:09:01 PM,C,23.144
7/11/11 9:09:01 PM,C,22.143
7/11/11 10:09:01 PM,C,21.143
7/11/11 11:09:01 PM,C,20.142
7/12/11 12:09:01 AM,C,21.143
7/12/11 1:09:01 AM,C,21.143
7/12/11 2:09:01 AM,C,19.641
7/12/11 3:09:01 AM,C,19.641
7/12/11 4:09:01 AM,C,19.14
7/12/11 5:09:01 AM,C,19.14
7/12/11 6:09:01 AM,C,20.142
7/12/11 7:09:01 AM,C,20.642
7/12/11 8:09:01 AM,C,19.641
7/12/11 9:09:01 AM,C,20.142
7/12/11 10:09:01 AM,C,22.143
7/12/11 11:09:01 AM,C,25.645
7/12/11 12:09:01 PM,C,26.644
7/12/11 1:09:01 PM,C,27.144
7/12/11 2:09:01 PM,C,27.144
7/12/11 3:09:01 PM,C,25.645
7/12/11 4:09:01 PM,C,28.144
7/12/11 5:09:01 PM,C,25.145
7/12/11 6:09:01 PM,C,23.644
7/12/11 7:09:01 PM,C,24.144
7/12/11 8:09:01 PM,C,23.144
7/12/11 9:09:01 PM,C,22.644
7/12/11 10:09:01 PM,C,21.643
7/12/11 11:09:01 PM,C,22.143
7/13/11 12:09:01 AM,C,21.643
7/13/11 1:09:01 AM,C,20.642
7/13/11 2:09:01 AM,C,20.142
7/13/11 3:09:01 AM,C,20.142
7/13/11 4:09:01 AM,C,19.641
7/13/11 5:09:01 AM,C,19.14
7/13/11 6:09:01 AM,C,18.64
7/13/11 7:09:01 AM,C,18.64
7/13/11 8:09:01 AM,C,20.142
7/13/11 9:09:01 AM,C,20.642
7/13/11 10:09:01 AM,C,20.642
7/13/11 11:09:01 AM,C,22.644
7/13/11 12:09:01 PM,C,23.144
7/13/11 1:09:01 PM,C,25.645
7/13/11 2:09:01 PM,C,27.144
7/13/11 3:09:01 PM,C,29.143
7/13/11 4:09:01 PM,C,27.144
7/13/11 5:09:01 PM,C,26.144
7/13/11 6:09:01 PM,C,27.644
7/13/11 7:09:01 PM,C,24.644
7/13/11 8:09:01 PM,C,23.644
7/13/11 9:09:01 PM,C,22.644
7/13/11 10:09:01 PM,C,21.143
7/13/11 11:09:01 PM,C,19.641
7/14/11 12:09:01 AM,C,16.135
7/14/11 1:09:01 AM,C,17.137
7/14/11 2:09:01 AM,C,16.135
7/14/11 3:09:01 AM,C,16.636
7/14/11 4:09:01 AM,C,18.64
7/14/11 5:09:01 AM,C,18.139
7/14/11 6:09:01 AM,C,18.64
7/14/11 7:09:01 AM,C,18.64
7/14/11 8:09:01 AM,C,20.642
7/14/11 9:09:01 AM,C,21.143
7/14/11 10:09:01 AM,C,23.144
7/14/11 11:09:01 AM,C,24.644
7/14/11 12:09:01 PM,C,25.645
7/14/11 1:09:01 PM,C,26.644
7/14/11 2:09:01 PM,C,27.144
7/14/11 3:09:01 PM,C,26.144
7/14/11 4:09:01 PM,C,27.644
7/14/11 5:09:01 PM,C,28.144
7/14/11 6:09:01 PM,C,28.643
7/14/11 7:09:01 PM,C,28.144
7/14/11 8:09:01 PM,C,25.645
7/14/11 9:09:01 PM,C,24.144
