Date/Time,Unit,Value
7/2/11 5:01:01 PM,C,31.141
7/2/11 6:01:01 PM,C,31.64
7/2/11 7:01:01 PM,C,29.143
7/2/11 8:01:01 PM,C,28.643
7/2/11 9:01:01 PM,C,27.644
7/2/11 10:01:01 PM,C,26.644
7/2/11 11:01:01 PM,C,26.144
7/3/11 12:01:01 AM,C,25.145
7/3/11 1:01:01 AM,C,23.644
7/3/11 2:01:01 AM,C,23.144
7/3/11 3:01:01 AM,C,19.14
7/3/11 4:01:01 AM,C,17.137
7/3/11 5:01:01 AM,C,16.636
7/3/11 6:01:01 AM,C,17.638
7/3/11 7:01:01 AM,C,16.636
7/3/11 8:01:01 AM,C,17.638
7/3/11 9:01:01 AM,C,21.143
7/3/11 10:01:01 AM,C,27.644
7/3/11 11:01:01 AM,C,30.142
7/3/11 12:01:01 PM,C,31.141
7/3/11 1:01:01 PM,C,29.143
7/3/11 2:01:01 PM,C,29.642
7/3/11 3:01:01 PM,C,31.141
7/3/11 4:01:01 PM,C,34.635
7/3/11 5:01:01 PM,C,32.638
7/3/11 6:01:01 PM,C,31.141
7/3/11 7:01:01 PM,C,29.642
7/3/11 8:01:01 PM,C,29.143
7/3/11 9:01:01 PM,C,28.144
7/3/11 10:01:01 PM,C,27.144
7/3/11 11:01:01 PM,C,25.145
7/4/11 12:01:01 AM,C,25.145
7/4/11 1:01:01 AM,C,24.144
7/4/11 2:01:01 AM,C,22.143
7/4/11 3:01:01 AM,C,18.64
7/4/11 4:01:01 AM,C,16.636
7/4/11 5:01:01 AM,C,16.636
7/4/11 6:01:01 AM,C,15.634
7/4/11 7:01:01 AM,C,16.135
7/4/11 8:01:01 AM,C,17.137
7/4/11 9:01:01 AM,C,22.644
7/4/11 10:01:01 AM,C,28.643
7/4/11 11:01:01 AM,C,29.642
7/4/11 12:01:01 PM,C,30.641
7/4/11 1:01:01 PM,C,31.141
7/4/11 2:01:01 PM,C,31.64
7/4/11 3:01:01 PM,C,32.139
7/4/11 4:01:01 PM,C,33.138
7/4/11 5:01:01 PM,C,33.138
7/4/11 6:01:01 PM,C,31.141
7/4/11 7:01:01 PM,C,29.143
7/4/11 8:01:01 PM,C,29.143
7/4/11 9:01:01 PM,C,28.144
7/4/11 10:01:01 PM,C,27.144
7/4/11 11:01:01 PM,C,26.144
7/5/11 12:01:01 AM,C,25.145
7/5/11 1:01:01 AM,C,23.644
7/5/11 2:01:01 AM,C,20.642
7/5/11 3:01:01 AM,C,18.64
7/5/11 4:01:01 AM,C,17.137
7/5/11 5:01:01 AM,C,16.135
7/5/11 6:01:01 AM,C,16.135
7/5/11 7:01:01 AM,C,15.634
7/5/11 8:01:01 AM,C,17.137
7/5/11 9:01:01 AM,C,20.642
7/5/11 10:01:01 AM,C,28.643
7/5/11 11:01:01 AM,C,29.642
7/5/11 12:01:01 PM,C,30.142
7/5/11 1:01:01 PM,C,32.139
7/5/11 2:01:01 PM,C,31.64
7/5/11 3:01:01 PM,C,32.638
7/5/11 4:01:01 PM,C,33.138
7/5/11 5:01:01 PM,C,32.638
7/5/11 6:01:01 PM,C,30.641
7/5/11 7:01:01 PM,C,29.642
7/5/11 8:01:01 PM,C,29.143
7/5/11 9:01:01 PM,C,28.144
7/5/11 10:01:01 PM,C,27.144
7/5/11 11:01:01 PM,C,26.144
7/6/11 12:01:01 AM,C,25.645
7/6/11 1:01:01 AM,C,24.644
7/6/11 2:01:01 AM,C,20.642
7/6/11 3:01:01 AM,C,20.142
7/6/11 4:01:01 AM,C,18.64
7/6/11 5:01:01 AM,C,17.137
7/6/11 6:01:01 AM,C,16.135
7/6/11 7:01:01 AM,C,15.634
7/6/11 8:01:01 AM,C,18.64
7/6/11 9:01:01 AM,C,27.144
7/6/11 10:01:01 AM,C,29.143
7/6/11 11:01:01 AM,C,31.141
7/6/11 12:01:01 PM,C,30.641
7/6/11 1:01:01 PM,C,28.643
7/6/11 2:01:01 PM,C,32.139
7/6/11 3:01:01 PM,C,32.638
7/6/11 4:01:01 PM,C,32.638
7/6/11 5:01:01 PM,C,33.138
7/6/11 6:01:01 PM,C,31.141
7/6/11 7:01:01 PM,C,29.642
7/6/11 8:01:01 PM,C,29.143
7/6/11 9:01:01 PM,C,28.643
7/6/11 10:01:01 PM,C,27.144
7/6/11 11:01:01 PM,C,26.644
7/7/11 12:01:01 AM,C,25.145
7/7/11 1:01:01 AM,C,19.641
7/7/11 2:01:01 AM,C,17.638
7/7/11 3:01:01 AM,C,16.135
7/7/11 4:01:01 AM,C,15.634
7/7/11 5:01:01 AM,C,15.634
7/7/11 6:01:01 AM,C,15.133
7/7/11 7:01:01 AM,C,14.632
7/7/11 8:01:01 AM,C,16.135
7/7/11 9:01:01 AM,C,20.142
7/7/11 10:01:01 AM,C,28.144
7/7/11 11:01:01 AM,C,31.141
7/7/11 12:01:01 PM,C,31.64
7/7/11 1:01:01 PM,C,33.637
7/7/11 2:01:01 PM,C,33.637
7/7/11 3:01:01 PM,C,34.136
7/7/11 4:01:01 PM,C,35.632
7/7/11 5:01:01 PM,C,34.136
7/7/11 6:01:01 PM,C,33.138
7/7/11 7:01:01 PM,C,30.641
7/7/11 8:01:01 PM,C,30.142
7/7/11 9:01:01 PM,C,29.143
7/7/11 10:01:01 PM,C,28.144
7/7/11 11:01:01 PM,C,27.144
7/8/11 12:01:01 AM,C,26.644
7/8/11 1:01:01 AM,C,21.643
7/8/11 2:01:01 AM,C,19.641
7/8/11 3:01:01 AM,C,17.638
7/8/11 4:01:01 AM,C,16.636
7/8/11 5:01:01 AM,C,15.634
7/8/11 6:01:01 AM,C,15.634
7/8/11 7:01:01 AM,C,14.632
7/8/11 8:01:01 AM,C,15.634
7/8/11 9:01:01 AM,C,19.641
7/8/11 10:01:01 AM,C,27.644
7/8/11 11:01:01 AM,C,32.638
7/8/11 12:01:01 PM,C,33.637
7/8/11 1:01:01 PM,C,34.136
7/8/11 2:01:01 PM,C,34.635
7/8/11 3:01:01 PM,C,36.131
7/8/11 4:01:01 PM,C,36.131
7/8/11 5:01:01 PM,C,35.134
7/8/11 6:01:01 PM,C,33.637
7/8/11 7:01:01 PM,C,31.64
7/8/11 8:01:01 PM,C,31.141
7/8/11 9:01:01 PM,C,30.142
7/8/11 10:01:01 PM,C,28.643
7/8/11 11:01:01 PM,C,27.644
7/9/11 12:01:01 AM,C,26.644
7/9/11 1:01:01 AM,C,25.145
7/9/11 2:01:01 AM,C,25.645
7/9/11 3:01:01 AM,C,25.645
