Date/Time,Unit,Value
7/1/11 6:03:01 PM,C,32.185
7/1/11 7:03:01 PM,C,33.183
7/1/11 8:03:01 PM,C,31.187
7/1/11 9:03:01 PM,C,29.189
7/1/11 10:03:01 PM,C,27.191
7/1/11 11:03:01 PM,C,25.191
7/2/11 12:03:01 AM,C,24.691
7/2/11 1:03:01 AM,C,22.691
7/2/11 2:03:01 AM,C,21.189
7/2/11 3:03:01 AM,C,19.187
7/2/11 4:03:01 AM,C,18.686
7/2/11 5:03:01 AM,C,18.686
7/2/11 6:03:01 AM,C,17.684
7/2/11 7:03:01 AM,C,17.183
7/2/11 8:03:01 AM,C,21.189
7/2/11 9:03:01 AM,C,24.191
7/2/11 10:03:01 AM,C,25.691
7/2/11 11:03:01 AM,C,27.691
7/2/11 12:03:01 PM,C,28.69
7/2/11 1:03:01 PM,C,30.188
7/2/11 2:03:01 PM,C,30.688
7/2/11 3:03:01 PM,C,29.689
7/2/11 4:03:01 PM,C,31.686
7/2/11 5:03:01 PM,C,32.185
7/2/11 6:03:01 PM,C,31.187
7/2/11 7:03:01 PM,C,31.686
7/2/11 8:03:01 PM,C,30.188
7/2/11 9:03:01 PM,C,28.19
7/2/11 10:03:01 PM,C,27.191
7/2/11 11:03:01 PM,C,26.191
7/3/11 12:03:01 AM,C,25.691
7/3/11 1:03:01 AM,C,25.191
7/3/11 2:03:01 AM,C,22.691
7/3/11 3:03:01 AM,C,20.689
7/3/11 4:03:01 AM,C,20.188
7/3/11 5:03:01 AM,C,21.189
7/3/11 6:03:01 AM,C,21.69
7/3/11 7:03:01 AM,C,20.689
7/3/11 8:03:01 AM,C,23.191
7/3/11 9:03:01 AM,C,25.691
7/3/11 10:03:01 AM,C,28.19
7/3/11 11:03:01 AM,C,29.689
7/3/11 12:03:01 PM,C,31.187
7/3/11 1:03:01 PM,C,32.185
7/3/11 2:03:01 PM,C,31.686
7/3/11 3:03:01 PM,C,32.185
7/3/11 4:03:01 PM,C,33.183
7/3/11 5:03:01 PM,C,32.684
7/3/11 6:03:01 PM,C,31.686
7/3/11 7:03:01 PM,C,32.185
7/3/11 8:03:01 PM,C,30.688
7/3/11 9:03:01 PM,C,28.19
7/3/11 10:03:01 PM,C,24.691
7/3/11 11:03:01 PM,C,23.691
7/4/11 12:03:01 AM,C,24.191
7/4/11 1:03:01 AM,C,24.191
7/4/11 2:03:01 AM,C,22.19
7/4/11 3:03:01 AM,C,19.187
7/4/11 4:03:01 AM,C,19.687
7/4/11 5:03:01 AM,C,22.19
7/4/11 6:03:01 AM,C,21.69
7/4/11 7:03:01 AM,C,22.19
7/4/11 8:03:01 AM,C,23.191
7/4/11 9:03:01 AM,C,28.19
7/4/11 10:03:01 AM,C,28.19
7/4/11 11:03:01 AM,C,29.689
7/4/11 12:03:01 PM,C,30.188
7/4/11 1:03:01 PM,C,31.686
7/4/11 2:03:01 PM,C,32.185
7/4/11 3:03:01 PM,C,33.682
7/4/11 4:03:01 PM,C,34.181
7/4/11 5:03:01 PM,C,33.183
7/4/11 6:03:01 PM,C,33.183
7/4/11 7:03:01 PM,C,31.187
7/4/11 8:03:01 PM,C,30.188
7/4/11 9:03:01 PM,C,28.69
7/4/11 10:03:01 PM,C,24.691
7/4/11 11:03:01 PM,C,23.691
7/5/11 12:03:01 AM,C,25.191
7/5/11 1:03:01 AM,C,23.191
7/5/11 2:03:01 AM,C,21.189
7/5/11 3:03:01 AM,C,20.689
7/5/11 4:03:01 AM,C,19.687
7/5/11 5:03:01 AM,C,19.687
7/5/11 6:03:01 AM,C,19.187
7/5/11 7:03:01 AM,C,18.686
7/5/11 8:03:01 AM,C,23.691
7/5/11 9:03:01 AM,C,27.691
7/5/11 10:03:01 AM,C,29.189
7/5/11 11:03:01 AM,C,30.188
7/5/11 12:03:01 PM,C,31.187
7/5/11 1:03:01 PM,C,32.684
7/5/11 2:03:01 PM,C,32.684
7/5/11 3:03:01 PM,C,33.183
7/5/11 4:03:01 PM,C,33.682
7/5/11 5:03:01 PM,C,33.183
7/5/11 6:03:01 PM,C,33.183
7/5/11 7:03:01 PM,C,32.185
7/5/11 8:03:01 PM,C,30.688
7/5/11 9:03:01 PM,C,28.19
7/5/11 10:03:01 PM,C,25.191
7/5/11 11:03:01 PM,C,22.691
7/6/11 12:03:01 AM,C,24.191
7/6/11 1:03:01 AM,C,24.191
7/6/11 2:03:01 AM,C,23.691
7/6/11 3:03:01 AM,C,21.189
7/6/11 4:03:01 AM,C,22.19
7/6/11 5:03:01 AM,C,20.188
